genre,fold,train_start,train_end,test_start,test_end,p,d,q,rmse,mae,mape,source
latin,6,2018,2020,2021,2022,0,1,1,2.236074278518333,2.0,2.8185333625261153,grid
latin,6,2018,2020,2021,2022,0,1,2,2.567579764065681,1.9445306778960543,2.76755936390168,grid
latin,6,2018,2020,2021,2022,0,1,3,2.9115323750980355,2.5594371522533095,3.6111061925565915,grid
latin,6,2018,2020,2021,2022,0,2,0,3.1622776601351967,2.99999999996065,4.20849420844002,grid
latin,6,2018,2020,2021,2022,1,0,0,2.596787387683374,1.9390349053336564,2.628493839238686,grid
latin,6,2018,2020,2021,2022,1,0,1,2.6215981654587823,2.110897645673255,2.8740417320218015,grid
latin,6,2018,2020,2021,2022,1,0,2,2.99780492652065,2.3370002621812205,3.175847133493443,grid
latin,6,2018,2020,2021,2022,1,0,3,3.0106831681223802,2.2275330392339185,3.0179835320593744,grid
latin,6,2018,2020,2021,2022,1,1,0,2.620581571674666,2.240075744170994,3.166127147715593,grid
latin,6,2018,2020,2021,2022,1,1,1,2.6881410826707484,2.3067594578554207,3.2595963149069096,grid
latin,6,2018,2020,2021,2022,1,1,2,2.744929447543485,2.392294683363531,3.3771641725643926,grid
latin,6,2018,2020,2021,2022,1,1,3,2.538370953004093,2.130167393511016,3.014150662572903,grid
latin,6,2018,2020,2021,2022,2,0,0,2.1810110198493384,1.9123792629151382,2.6986207944390728,grid
latin,6,2018,2020,2021,2022,2,0,1,2.1328779050885998,1.8314110746063434,2.587799448900503,grid
latin,6,2018,2020,2021,2022,2,0,2,1.8711568402819203,1.4209210638977012,2.0220316326553087,grid
latin,6,2018,2020,2021,2022,2,0,3,2.4763490628413694,2.3257600067237263,3.1998834313707363,grid
latin,6,2018,2020,2021,2022,2,1,0,2.3060571133112733,2.012844565601192,2.841225068600772,grid
latin,6,2018,2020,2021,2022,2,1,1,2.6448988359327865,2.2604234466111137,3.1949248023445413,grid
latin,6,2018,2020,2021,2022,2,1,2,2.297623435836279,2.0154847621388114,2.844037872837923,grid
latin,6,2018,2020,2021,2022,2,1,3,2.6140408346170116,2.2531503303064966,3.1829633491732157,grid
latin,6,2018,2020,2021,2022,3,0,0,2.182658940794629,1.9151003073004276,2.702343548635034,grid
latin,6,2018,2020,2021,2022,3,0,1,2.063775571352458,1.7058433497218886,2.4159050417308254,grid
latin,6,2018,2020,2021,2022,3,0,2,1.8646002558565908,1.8211029832379637,2.5467221910206512,grid
latin,6,2018,2020,2021,2022,3,0,3,2.204386769153707,1.9501467204024578,2.750309713851011,grid
latin,6,2018,2020,2021,2022,3,1,0,2.309530043078451,2.0097678554658884,2.8374331648889215,grid
latin,6,2018,2020,2021,2022,3,1,1,2.644845263813411,2.2603387420052243,3.1948084655513425,grid
latin,6,2018,2020,2021,2022,3,1,2,2.4951870497041497,2.082767466032095,2.948018832532377,grid
latin,6,2018,2020,2021,2022,3,1,3,2.558242710365783,2.1672345831119557,3.0648550692290146,grid
