genre,fold,train_start,train_end,test_start,test_end,p,d,q,rmse,mae,mape,source
electronic,3,2012,2014,2015,2016,3,0,1,3.1622671971434895,3.0000042543220005,4.001408431464883,grid
electronic,3,2012,2014,2015,2016,3,0,2,3.162231273045521,3.0000238202893783,4.001429820508793,grid
electronic,3,2012,2014,2015,2016,3,0,3,3.16220310926987,3.0000268141601154,4.00143120582713,grid
electronic,3,2012,2014,2015,2016,3,1,0,3.162274610209375,3.0000904838461793,4.001516493865209,grid
electronic,3,2012,2014,2015,2016,3,1,1,3.1622407130745804,3.0000002398665018,4.00140122438971,grid
electronic,3,2012,2014,2015,2016,3,1,2,3.1622537740556336,2.999995375698859,4.001396250796736,grid
electronic,3,2012,2014,2015,2016,3,1,3,3.1622678566548004,3.0000117218440963,4.0014177912507565,grid
electronic,4,2013,2015,2016,2017,1,1,1,3.230775592338844,3.230759786406672,4.195791930398276,manual
electronic,4,2013,2015,2016,2017,0,0,0,4.000005033948966,4.000005033948966,5.194811732401255,grid
electronic,4,2013,2015,2016,2017,0,0,1,4.164741765408273,4.150008601761378,5.389621560729063,grid
electronic,4,2013,2015,2016,2017,0,0,2,4.169146975755508,4.088765196243564,5.310084670446187,grid
electronic,4,2013,2015,2016,2017,0,0,3,4.873818554072939,4.7807819281923685,6.208807698951128,grid
electronic,4,2013,2015,2016,2017,0,1,0,3.000000000009578,3.000000000009578,3.8961038961163355,grid
electronic,4,2013,2015,2016,2017,0,1,1,3.4154779194708453,3.4154779194708453,4.4356856097023964,grid
electronic,4,2013,2015,2016,2017,0,1,2,3.6290092271165335,3.6289575472556095,4.712931879552739,grid
electronic,4,2013,2015,2016,2017,0,1,3,3.7536708506337533,3.7505881434316493,4.870893692768376,grid
electronic,4,2013,2015,2016,2017,0,2,0,4.527692569071301,4.500000000002515,5.844155844159111,grid
electronic,4,2013,2015,2016,2017,1,0,0,3.778410462351011,3.7662732746083023,4.891263992997795,grid
electronic,4,2013,2015,2016,2017,1,0,1,3.981189178261956,3.9123251305778126,5.0809417280231335,grid
electronic,4,2013,2015,2016,2017,1,0,2,4.038744588207708,3.864223785664194,5.018472448914538,grid
electronic,4,2013,2015,2016,2017,1,0,3,4.367559755211255,4.21579914632256,5.475063826392936,grid
electronic,4,2013,2015,2016,2017,1,1,0,2.6905364164710943,2.6895225364901663,3.49288641102619,grid
electronic,4,2013,2015,2016,2017,1,1,1,3.230775592338844,3.230759786406672,4.195791930398276,grid
