genre,fold,train_start,train_end,test_start,test_end,p,d,q,rmse,mae,mape,source
hip-hop,5,2016,2018,2019,2020,0,0,0,1.0540941381915854,1.0,1.3827254805154585,grid
hip-hop,5,2016,2018,2019,2020,0,0,1,1.1704747925238126,1.1000027636099148,1.5203587213965963,grid
hip-hop,5,2016,2018,2019,2020,0,0,2,1.192571763441904,1.0666656121446039,1.4714756659780048,grid
hip-hop,5,2016,2018,2019,2020,0,0,3,1.2772710067497028,1.1639539459915937,1.6067668439782337,grid
hip-hop,5,2016,2018,2019,2020,0,1,0,1.0,1.0,1.3891568589619911,grid
hip-hop,5,2016,2018,2019,2020,0,1,1,1.0,1.0,1.3891568589247072,grid
hip-hop,5,2016,2018,2019,2020,0,1,2,1.0000000001155929,1.0000000001040519,1.3891567664116422,grid
hip-hop,5,2016,2018,2019,2020,0,1,3,0.9999985020967553,0.9999985020866404,1.3891546913462722,grid
hip-hop,5,2016,2018,2019,2020,0,2,0,1.0000000000130953,1.0000000000130953,1.3891568589809407,grid
hip-hop,5,2016,2018,2019,2020,1,0,0,1.1271400691984037,1.0775263396922057,1.4904720698456453,grid
hip-hop,5,2016,2018,2019,2020,1,0,1,1.2351243830622323,1.1748924126425706,1.624758922311477,grid
hip-hop,5,2016,2018,2019,2020,1,0,2,1.2265121478136138,1.1399037898009183,1.5747705437596526,grid
hip-hop,5,2016,2018,2019,2020,1,0,3,1.322803738361968,1.2383534749195064,1.7112942287373674,grid
hip-hop,5,2016,2018,2019,2020,1,1,0,1.0,1.0,1.3891568589619911,grid
hip-hop,5,2016,2018,2019,2020,1,1,1,0.9999999999999858,0.9999999999999858,1.3891568589474774,grid
hip-hop,5,2016,2018,2019,2020,1,1,2,0.9999999999903062,0.9999999999901448,1.3891568699124914,grid
hip-hop,5,2016,2018,2019,2020,1,1,3,0.9999984652992354,0.9999984652885914,1.3891546379874284,grid
hip-hop,5,2016,2018,2019,2020,2,0,0,1.9989227405803907,1.9989226098287745,2.776803104584555,grid
hip-hop,5,2016,2018,2019,2020,2,0,1,1.999157814989004,1.9991576542531888,2.777128100282837,grid
hip-hop,5,2016,2018,2019,2020,2,0,2,1.4416608943761922,1.198218608434388,1.649046499921916,grid
hip-hop,5,2016,2018,2019,2020,2,0,3,1.435626106234755,1.1765550776571132,1.6185476215126398,grid
hip-hop,5,2016,2018,2019,2020,2,1,0,0.9999999999369662,0.9999999999324913,1.3891568011487176,grid
hip-hop,5,2016,2018,2019,2020,2,1,1,0.9999999999665673,0.9999999999634213,1.3891568105142016,grid
hip-hop,5,2016,2018,2019,2020,2,1,2,0.9999999999058744,0.9999999999058744,1.3891568586658798,grid
hip-hop,5,2016,2018,2019,2020,2,1,3,1.000001395100068,1.0000013950991047,1.3891588237539874,grid
hip-hop,5,2016,2018,2019,2020,3,0,0,1.999387784601335,1.999387690804511,2.7774513082451326,grid
hip-hop,5,2016,2018,2019,2020,3,0,1,1.999745036213414,1.9997450175465588,2.777954235527116,grid
hip-hop,5,2016,2018,2019,2020,3,0,2,1.9991721298795326,1.999171957273333,2.7771474084052348,grid
hip-hop,5,2016,2018,2019,2020,3,0,3,1.9997594983945237,1.999759484525164,2.7779750600710535,grid
hip-hop,5,2016,2018,2019,2020,3,1,0,0.9999979444330261,0.9999979444140052,1.389153884430338,grid
hip-hop,5,2016,2018,2019,2020,3,1,1,0.9999945036156151,0.9999945034796056,1.3891489052204395,grid
hip-hop,5,2016,2018,2019,2020,3,1,2,0.999999850542755,0.9999998505427428,1.3891566483154345,grid
hip-hop,5,2016,2018,2019,2020,3,1,3,1.0000000001667217,1.0000000001667217,1.389156859068361,grid
hip-hop,6,2017,2019,2020,2021,1,1,1,1.5811388303585943,1.5000000002892477,2.1028951490743584,manual
hip-hop,6,2017,2019,2020,2021,0,0,0,0.9718210184427685,0.8333283217838812,1.1704416081288633,grid
hip-hop,6,2017,2019,2020,2021,0,0,1,0.7382179580924083,0.6499785954269726,0.9125286577980762,grid
hip-hop,6,2017,2019,2020,2021,0,0,2,1.1352868076717548,0.8666584389301875,1.219341658143757,grid
hip-hop,6,2017,2019,2020,2021,0,0,3,0.9011102559152532,0.6553585749744002,0.9226794402506311,grid
hip-hop,6,2017,2019,2020,2021,0,1,0,1.5811388302212301,1.5000000001444533,2.102895148871839,grid
hip-hop,6,2017,2019,2020,2021,0,1,1,1.5811442123352402,1.5000056733896798,2.102903083868586,grid
hip-hop,6,2017,2019,2020,2021,0,1,2,1.5811571229199803,1.500031280464455,2.102938547634097,grid
hip-hop,6,2017,2019,2020,2021,0,1,3,1.5811639673357902,1.5000430558808446,2.1029548837108507,grid
hip-hop,6,2017,2019,2020,2021,0,2,0,2.999999999960771,2.999999999960771,4.196009389616621,grid
hip-hop,6,2017,2019,2020,2021,1,0,0,0.7796316800480283,0.7129411456888377,1.0002551271217155,grid
hip-hop,6,2017,2019,2020,2021,1,0,1,0.6558618839649748,0.6231867602422838,0.8736320447542402,grid
hip-hop,6,2017,2019,2020,2021,1,0,2,0.8781463717512273,0.6889583573808835,0.9689509244696667,grid
hip-hop,6,2017,2019,2020,2021,1,0,3,0.7382252687055417,0.5911564192830809,0.8311574120050654,grid
hip-hop,6,2017,2019,2020,2021,1,1,0,1.5811371158652536,1.4999981930550206,2.102892621350414,grid
hip-hop,6,2017,2019,2020,2021,1,1,1,1.5811388303585943,1.5000000002892477,2.1028951490743584,grid
hip-hop,6,2017,2019,2020,2021,1,1,2,1.5811606961867817,1.5000345729059674,2.1029431665846117,grid
hip-hop,6,2017,2019,2020,2021,1,1,3,1.5812098204613316,1.5001122468140196,2.103051046802449,grid
hip-hop,6,2017,2019,2020,2021,2,0,0,1.4115543253736123,0.9987724638236131,1.3871967522192663,grid
hip-hop,6,2017,2019,2020,2021,2,0,1,1.409426046868801,0.9977349230032715,1.3857648742407351,grid
hip-hop,6,2017,2019,2020,2021,2,0,2,0.9986123516559724,0.8146388342559092,1.1450599176134006,grid
hip-hop,6,2017,2019,2020,2021,2,0,3,0.8677976799119107,0.6925850869178802,0.9738120388771756,grid
hip-hop,6,2017,2019,2020,2021,2,1,0,1.5811597650521971,1.5000327768448187,2.1029406783919002,grid
hip-hop,6,2017,2019,2020,2021,2,1,1,1.5811610960279248,1.500035204159964,2.1029440433441766,grid
hip-hop,6,2017,2019,2020,2021,2,1,2,1.5811845250473093,1.5000722464644554,2.102995490970595,grid
hip-hop,6,2017,2019,2020,2021,2,1,3,1.5811957540056674,1.5000900010025333,2.103020150006248,grid
hip-hop,6,2017,2019,2020,2021,3,0,0,1.4109740454628474,0.9984861517098764,1.3868015240640021,grid
hip-hop,6,2017,2019,2020,2021,3,0,1,1.4131208410517844,0.9994788463402884,1.3881699851099343,grid
hip-hop,6,2017,2019,2020,2021,3,0,2,1.4107404963181593,0.9983591492242994,1.3866258784407823,grid
hip-hop,6,2017,2019,2020,2021,3,0,3,1.4127075711815948,0.999301973674541,1.3879265858478924,grid
hip-hop,6,2017,2019,2020,2021,3,1,0,1.5811621199475732,1.5000354389162993,2.102944396474137,grid
hip-hop,6,2017,2019,2020,2021,3,1,1,1.5811608194260949,1.5000347669647454,2.1029434361261257,grid
hip-hop,6,2017,2019,2020,2021,3,1,2,1.581184505585218,1.5000722156144661,2.1029954481249775,grid
hip-hop,6,2017,2019,2020,2021,3,1,3,1.5811958617841702,1.5000901706938023,2.1030203857022047,grid
hip-hop,7,2018,2020,2021,2022,1,1,1,0.8356354017151539,0.8349141554442951,1.1554381205747146,manual
hip-hop,7,2018,2020,2021,2022,0,0,0,0.3535569310924927,0.2500050069969433,0.3448345163894474,grid
