genre,fold,train_start,train_end,test_start,test_end,p,d,q,rmse,mae,mape,source
pop,9,2016,2018,2019,2020,0,1,3,0.8151578310650422,0.7695061241122261,0.9971707886834071,grid
pop,9,2016,2018,2019,2020,0,2,0,8.403868156990422,7.750000000004391,10.031414501618869,grid
pop,9,2016,2018,2019,2020,1,0,0,2.430430638908604,1.9879984043232,2.620590581455783,grid
pop,9,2016,2018,2019,2020,1,0,1,3.000530698721131,2.432079523918688,3.206974927653812,grid
pop,9,2016,2018,2019,2020,1,0,2,1.8387531219651863,1.4940262000495537,1.9698818906518403,grid
pop,9,2016,2018,2019,2020,1,0,3,2.397673516120866,1.8853673289529453,2.488598378036658,grid
pop,9,2016,2018,2019,2020,1,1,0,2.1505961372074744,1.7500182128389525,2.254226487270127,grid
pop,9,2016,2018,2019,2020,1,1,1,2.1505814294093315,1.750000138433407,2.2542029313085807,grid
pop,9,2016,2018,2019,2020,1,1,2,0.8126732137704962,0.767210584449316,0.9941994983604284,grid
pop,9,2016,2018,2019,2020,1,1,3,0.8163052902981687,0.7704883046270723,0.9984366750668869,grid
pop,9,2016,2018,2019,2020,2,0,0,7.247940460368564,7.243516675757434,9.445685126110515,grid
pop,9,2016,2018,2019,2020,2,0,1,7.239965212031575,7.235396574736463,9.435186628341159,grid
pop,9,2016,2018,2019,2020,2,0,2,1.1125027581417328,0.8702365941928534,1.1194484110571168,grid
pop,9,2016,2018,2019,2020,2,0,3,2.4873439587015516,2.4814777567521915,3.237677501382504,grid
pop,9,2016,2018,2019,2020,2,1,0,0.49874961605255,0.4987326994362178,0.6498998120394127,grid
pop,9,2016,2018,2019,2020,2,1,1,0.4762704721858039,0.4759642093522416,0.6206758310363113,grid
pop,9,2016,2018,2019,2020,2,1,2,0.4267180112693775,0.41968962751918326,0.548609103786964,grid
pop,9,2016,2018,2019,2020,2,1,3,0.40275261193658546,0.38478909235679737,0.5040115367671764,grid
pop,9,2016,2018,2019,2020,3,0,0,7.246883488868045,7.242434720704573,9.444289795337667,grid
pop,9,2016,2018,2019,2020,3,0,1,7.229173841072771,7.224395744213901,9.420969019474585,grid
pop,9,2016,2018,2019,2020,3,0,2,5.906721380753213,5.834076166360383,7.623021934378679,grid
pop,9,2016,2018,2019,2020,3,0,3,0.8906236593199442,0.7425159221224149,0.9572649012497747,grid
pop,9,2016,2018,2019,2020,3,1,0,0.4906510219856536,0.490429116185112,0.6394783206807867,grid
pop,9,2016,2018,2019,2020,3,1,1,0.5000792904806473,0.500065363901335,0.6518030532917873,grid
pop,9,2016,2018,2019,2020,3,1,2,0.4254975366378512,0.41788640041855984,0.54632247271103,grid
pop,9,2016,2018,2019,2020,3,1,3,0.4179694835134372,0.4100819679149197,0.5361659257788121,grid
pop,10,2017,2019,2020,2021,0,0,0,1.2747597716882157,1.250004990195876,1.6067061701857628,grid
pop,10,2017,2019,2020,2021,0,0,1,1.077636924238516,1.075024615101178,1.382992740881374,grid
pop,10,2017,2019,2020,2021,0,0,2,1.2133708368792446,1.1056258498068416,1.4241087656675981,grid
pop,10,2017,2019,2020,2021,0,0,3,0.7389601429616021,0.5701147022594171,0.7352184122545485,grid
pop,10,2017,2019,2020,2021,0,1,0,2.263846284527843,2.249999999993449,2.8928866832008375,grid
pop,10,2017,2019,2020,2021,0,1,1,2.1371763864166704,2.1225039238260592,2.7289028962361637,grid
pop,10,2017,2019,2020,2021,0,1,2,2.007972309007866,1.9913628535668977,2.5601989806796084,grid
pop,10,2017,2019,2020,2021,0,1,3,2.034078454625091,2.021159918561409,2.5986428907502983,grid
pop,10,2017,2019,2020,2021,0,2,0,1.5811388300759615,1.4999999999902442,1.9272125723613014,grid
pop,10,2017,2019,2020,2021,1,0,0,1.3646032718012762,1.3639769583578314,1.7545003037848617,grid
pop,10,2017,2019,2020,2021,1,0,1,1.2817586532601655,1.217927781069804,1.568134764209253,grid
pop,10,2017,2019,2020,2021,1,0,2,1.0075828783143792,0.9595183223848593,1.2353915822821617,grid
pop,10,2017,2019,2020,2021,1,0,3,1.183123282501509,0.9430476855829539,1.2158903320475127,grid
pop,10,2017,2019,2020,2021,1,1,0,2.372896105920414,2.3580319471654576,3.031773176167822,grid
pop,10,2017,2019,2020,2021,1,1,1,2.2369882975674327,2.223129198127282,2.858331505327165,grid
pop,10,2017,2019,2020,2021,1,1,2,1.6849607579570947,1.6670252781689854,2.1430920958417135,grid
pop,10,2017,2019,2020,2021,1,1,3,1.7376336306131497,1.7268141891858733,2.22020515533664,grid
pop,10,2017,2019,2020,2021,2,0,0,1.864847094168678,1.722881047201838,2.218898607052305,grid
pop,10,2017,2019,2020,2021,2,0,1,3.9038589877464958,2.9991669899680673,3.867824467168656,grid
pop,10,2017,2019,2020,2021,2,0,2,1.1824419194016464,1.1514572839870851,1.4798771745485961,grid
pop,10,2017,2019,2020,2021,2,0,3,3.4998696706494425,2.761324434851936,3.560472658215315,grid
pop,10,2017,2019,2020,2021,2,1,0,2.371770967030288,2.356927676465645,3.0303539059910345,grid
pop,10,2017,2019,2020,2021,2,1,1,1.9816157982406137,1.9699514674520984,2.532837944581305,grid
pop,10,2017,2019,2020,2021,2,1,2,1.4551534251535074,1.4436405224103694,1.8560360555261113,grid
pop,10,2017,2019,2020,2021,2,1,3,1.4235235604546186,1.417267847356385,1.8223200659776502,grid
pop,10,2017,2019,2020,2021,3,0,0,3.9045650324348053,2.999626655829445,3.868417963317694,grid
pop,10,2017,2019,2020,2021,3,0,1,3.9022676050867835,2.9982957864939763,3.866697979312519,grid
pop,10,2017,2019,2020,2021,3,0,2,3.8717077427031983,2.9805012948504412,3.8437017500438166,grid
pop,10,2017,2019,2020,2021,3,0,3,3.899074655152762,2.9962971543480137,3.8641166554700637,grid
pop,10,2017,2019,2020,2021,3,1,0,2.3717215787003263,2.35687774343063,3.030289674177183,grid
pop,10,2017,2019,2020,2021,3,1,1,1.9816953517721265,1.9700455977936002,2.5329595492624946,grid
pop,10,2017,2019,2020,2021,3,1,2,1.4458828855042545,1.4310568809895656,1.8397525338985157,grid
pop,10,2017,2019,2020,2021,3,1,3,1.41265897005017,1.4041814519908797,1.8054007469635993,grid
pop,11,2018,2020,2021,2022,0,0,0,3.205901541381152,2.8333380830797523,3.5517324554325853,grid
pop,11,2018,2020,2021,2022,0,0,1,3.4945000263485135,3.325048950424005,4.184594647019713,grid
pop,11,2018,2020,2021,2022,0,0,2,3.510745972928212,2.850053761781787,3.5596751896990306,grid
pop,11,2018,2020,2021,2022,0,0,3,3.78175884618526,3.3676194837631854,4.22297537048683,grid
pop,11,2018,2020,2021,2022,0,1,0,1.8027756376932194,1.5,1.8753756762188718,grid
pop,11,2018,2020,2021,2022,0,1,1,1.5005713725088217,1.5,1.9004144863533623,grid
pop,11,2018,2020,2021,2022,0,1,2,0.9891547740157355,0.9058354269488618,1.15659431961561,grid
pop,11,2018,2020,2021,2022,0,1,3,1.0748551636375512,1.0361201392150008,1.31889271646424,grid
pop,11,2018,2020,2021,2022,0,2,0,2.761340254379287,2.7500000000854,3.4882789021310985,grid
pop,11,2018,2020,2021,2022,1,0,0,3.2863556351607337,3.0406790359349714,3.8203727915093175,grid
pop,11,2018,2020,2021,2022,1,0,1,3.481848262574692,3.368022407513351,4.243626805329544,grid
pop,11,2018,2020,2021,2022,1,0,2,3.6128548341976043,3.1378240096444543,3.930306132902979,grid
pop,11,2018,2020,2021,2022,1,0,3,3.7658664076772874,3.4636752557680595,4.350442537578054,grid
pop,11,2018,2020,2021,2022,1,1,0,1.32319188836766,1.3150448369601264,1.6687389915648019,grid
pop,11,2018,2020,2021,2022,1,1,1,1.398193333865846,1.3943876009856737,1.7681628120179447,grid
pop,11,2018,2020,2021,2022,1,1,2,0.8926632955141046,0.7780067089778768,0.9956967674733558,grid
pop,11,2018,2020,2021,2022,1,1,3,1.0392030011310978,0.9920925094267545,1.2637039178084402,grid
pop,11,2018,2020,2021,2022,2,0,0,3.5494874351217662,2.7416818280819726,3.525936639225333,grid
pop,11,2018,2020,2021,2022,2,0,1,3.545416491046836,2.7321930330418738,3.514043993408076,grid
pop,11,2018,2020,2021,2022,2,0,2,3.52221676734714,2.678676910542073,3.446941852068311,grid
pop,11,2018,2020,2021,2022,2,0,3,2.2978324731699162,2.2587206225003342,2.8500211741458927,grid
pop,11,2018,2020,2021,2022,2,1,0,0.7742998073725419,0.6358413187262499,0.8157766209309216,grid
pop,11,2018,2020,2021,2022,2,1,1,0.776014422448676,0.6069784621313445,0.7802292702354302,grid
pop,11,2018,2020,2021,2022,2,1,2,0.7766767137694178,0.6329791875554847,0.8123496306924956,grid
pop,11,2018,2020,2021,2022,2,1,3,0.7919602745526619,0.5653569286490168,0.7292339942122991,grid
pop,11,2018,2020,2021,2022,3,0,0,3.5488145753653813,2.740134337056368,3.523996847430501,grid
pop,11,2018,2020,2021,2022,3,0,1,3.544586983534618,2.7304691832383057,3.511879926369936,grid
pop,11,2018,2020,2021,2022,3,0,2,3.531689406876572,2.7005418749277084,3.4743613443609487,grid
pop,11,2018,2020,2021,2022,3,0,3,3.524433690550941,2.6836041028176183,3.4531242605254393,grid
pop,11,2018,2020,2021,2022,3,1,0,0.7752035888744364,0.6302640744016585,0.8089420458624412,grid
pop,11,2018,2020,2021,2022,3,1,1,0.7765944581864567,0.5911524937256161,0.760672952447416,grid
pop,11,2018,2020,2021,2022,3,1,2,0.774839554968035,0.5887636867319372,0.7576503463341913,grid
pop,11,2018,2020,2021,2022,3,1,3,0.7999081633376492,0.5948140411399763,0.7660599148968636,grid
